CMTE_ID,CMTE_NM,CAND_ID,CAND_NAME,CAND_OFFICE,CAND_STATE,CAND_OFFICE_DISTRICT,CAND_PTY_AFFILIATION,TRANSACTION_DT,TRANSACTION_AMT,TRANSACTION_TP,COMMUNICATION_TP,COMMUNICATION_CLASS,SUPPORT_OPPOSE_IND,IMAGE_NUM,LINE_NUM,FORM_TP_CD,SCHED_TP_CD,TRAN_ID,SUB_ID,FILE_NUM,RPT_YR,CAND_STATE_DESCRIPTION,CAND_PTY_AFFILIATION_DESCRIPTION,PURPOSE
"C70000112","AFL-CIO ","H0NH01217","GUINTA, FRANK","H","NH","01","REP","20141015","450","24N","O","M","O","http://docquery.fec.gov/cgi-bin/fecimg/?14031334903","","F7","F76","F760127154903286","2020820151238228166","987448","2014","NEW HAMPSHIRE","Republican Party",""
"C70000112","AFL-CIO ","S4MI00363","LAND, TERRI LYNN","S","MI","00","REP","20141015","120","24N","O","M","O","http://docquery.fec.gov/cgi-bin/fecimg/?14031334903","","F7","F76","F760127154903288","2020820151238228168","987448","2014","MICHIGAN","Republican Party",""
"C70000112","AFL-CIO ","S2KY00012","MCCONNELL, MITCH","S","KY","00","REP","20141015","36","24N","O","M","O","http://docquery.fec.gov/cgi-bin/fecimg/?14031334903","","F7","F76","F760127154903290","2020820151238228170","987448","2014","KENTUCKY","Republican Party",""
"C70000112","AFL-CIO ","S4CO00395","GARDNER, CORY","S","CO","00","REP","20141011","90","24N","O","M","O","http://docquery.fec.gov/cgi-bin/fecimg/?14031334900","","F7","F76","F760127154900181","2020820151238228061","987448","2014","COLORADO","Republican Party",""
"C70000112","AFL-CIO ","H4WV03070","JENKINS, EVAN H","H","WV","03","REP","20141011","120","24N","O","M","O","http://docquery.fec.gov/cgi-bin/fecimg/?14031334900","","F7","F76","F760127154900182","2020820151238228062","987448","2014","WEST VIRGINIA","Republican Party",""
"C70000112","AFL-CIO ","S2KY00012","MCCONNELL, MITCH","S","KY","00","REP","20141011","99","24N","O","M","O","http://docquery.fec.gov/cgi-bin/fecimg/?14031334900","","F7","F76","F760127154900188","2020820151238228068","987448","2014","KENTUCKY","Republican Party",""
"C70000112","AFL-CIO ","S4MN00346","MCFADDEN, MICHAEL","S","MN","00","REP","20141011","120","24N","O","M","O","http://docquery.fec.gov/cgi-bin/fecimg/?14031334900","","F7","F76","F760127154900189","2020820151238228069","987448","2014","MINNESOTA","Republican Party",""
"C70000112","AFL-CIO ","H0MI01088","BENISHEK, DANIEL J. M.D.","H","MI","01","REP","20141012","36","24N","O","M","O","http://docquery.fec.gov/cgi-bin/fecimg/?14031334901","","F7","F76","F760127154901197","2020820151238228077","987448","2014","MICHIGAN","Republican Party",""
"C70000112","AFL-CIO ","S4CO00395","GARDNER, CORY","S","CO","00","REP","20141012","22","24N","O","M","O","http://docquery.fec.gov/cgi-bin/fecimg/?14031334901","","F7","F76","F760127154901200","2020820151238228080","987448","2014","COLORADO","Republican Party",""
"C70000112","AFL-CIO ","S4MI00363","LAND, TERRI LYNN","S","MI","00","REP","20141012","225","24N","O","M","O","http://docquery.fec.gov/cgi-bin/fecimg/?14031334901","","F7","F76","F760127154901201","2020820151238228081","987448","2014","MICHIGAN","Republican Party",""
"C70000112","AFL-CIO ","H0CT05150","GREENBERG, MARK","H","CT","05","REP","20141006","14","24N","O","M","O","http://docquery.fec.gov/cgi-bin/fecimg/?14031334897","","F7","F76","F76012715489777","2020820151238227957","987448","2014","CONNECTICUT","Republican Party",""
"C70000112","AFL-CIO ","S2KY00012","MCCONNELL, MITCH","S","KY","00","REP","20141006","599","24N","O","M","O","http://docquery.fec.gov/cgi-bin/fecimg/?14031334898","","F7","F76","F76012715489881","2020820151238227961","987448","2014","KENTUCKY","Republican Party",""
"C70000112","AFL-CIO ","S4MN00346","MCFADDEN, MICHAEL","S","MN","00","REP","20141006","60","24N","O","M","O","http://docquery.fec.gov/cgi-bin/fecimg/?14031334898","","F7","F76","F76012715489882","2020820151238227962","987448","2014","MINNESOTA","Republican Party",""
"C70000112","AFL-CIO ","S4MI00363","LAND, TERRI LYNN","S","MI","00","REP","20141006","139","24N","TP","M","O","http://docquery.fec.gov/cgi-bin/fecimg/?14031334898","","F7","F76","F76012715489886","2020820151238227966","987448","2014","MICHIGAN","Republican Party",""
"C70000112","AFL-CIO ","S4WV00159","CAPITO, SHELLEY MOORE","S","WV","00","REP","20141007","30","24N","O","M","O","http://docquery.fec.gov/cgi-bin/fecimg/?14031334898","","F7","F76","F76012715489894","2020820151238227974","987448","2014","WEST VIRGINIA","Republican Party",""
"C70000112","AFL-CIO ","H0CT05150","GREENBERG, MARK","H","CT","05","REP","20140930","60","24N","O","M","O","http://docquery.fec.gov/cgi-bin/fecimg/?14031311063","","F7","F76","F761024141063597","2111320141231344772","968468","2014","CONNECTICUT","Republican Party",""
"C70000112","AFL-CIO ","S4MI00363","LAND, TERRI LYNN","S","MI","00","REP","20140930","104","24N","O","M","O","http://docquery.fec.gov/cgi-bin/fecimg/?14031311063","","F7","F76","F761024141063600","2111320141231344775","968468","2014","MICHIGAN","Republican Party",""
"C70000112","AFL-CIO ","S2KY00012","MCCONNELL, MITCH","S","KY","00","REP","20140930","56","24N","O","M","O","http://docquery.fec.gov/cgi-bin/fecimg/?14031311064","","F7","F76","F761024141064603","2111320141231344778","968468","2014","KENTUCKY","Republican Party",""
"C70000112","AFL-CIO ","S2KY00012","MCCONNELL, MITCH","S","KY","00","REP","20140930","525","24N","O","M","O","http://docquery.fec.gov/cgi-bin/fecimg/?14031311064","","F7","F76","F761024141064604","2111320141231344779","968468","2014","KENTUCKY","Republican Party",""
"C70000112","AFL-CIO ","S4NC00162","TILLIS, THOM R","S","NC","00","REP","20140930","284","24N","O","M","O","http://docquery.fec.gov/cgi-bin/fecimg/?14031311064","","F7","F76","F761024141064614","2111320141231344789","968468","2014","NORTH CAROLINA","Republican Party",""
"C70000112","AFL-CIO ","S4IA00129","ERNST, JONI K","S","IA","00","REP","20140914","180","24N","O","M","O","http://docquery.fec.gov/cgi-bin/fecimg/?14031311058","","F7","F76","F761024141058364","2111320141231344539","968468","2014","IOWA","Republican Party",""
"C70000112","AFL-CIO ","S4WV00159","CAPITO, SHELLEY MOORE","S","WV","00","REP","20140915","225","24N","O","M","O","http://docquery.fec.gov/cgi-bin/fecimg/?14031311058","","F7","F76","F761024141058369","2111320141231344544","968468","2014","WEST VIRGINIA","Republican Party",""
"C70000112","AFL-CIO ","H4WV03070","JENKINS, EVAN H","H","WV","03","REP","20140915","90","24N","O","M","O","http://docquery.fec.gov/cgi-bin/fecimg/?14031311058","","F7","F76","F761024141058370","2111320141231344545","968468","2014","WEST VIRGINIA","Republican Party",""
"C70000112","AFL-CIO ","S4MI00363","LAND, TERRI LYNN","S","MI","00","REP","20140915","630","24N","O","M","O","http://docquery.fec.gov/cgi-bin/fecimg/?14031311058","","F7","F76","F761024141058371","2111320141231344546","968468","2014","MICHIGAN","Republican Party",""
"C70000112","AFL-CIO ","S2KY00012","MCCONNELL, MITCH","S","KY","00","REP","20140923","180","24N","O","M","O","http://docquery.fec.gov/cgi-bin/fecimg/?14031311061","","F7","F76","F761024141061490","2111320141231344665","968468","2014","KENTUCKY","Republican Party",""
"C70000112","AFL-CIO ","S4NC00162","TILLIS, THOM R","S","NC","00","REP","20140923","439","24N","O","M","O","http://docquery.fec.gov/cgi-bin/fecimg/?14031311061","","F7","F76","F761024141061496","2111320141231344671","968468","2014","NORTH CAROLINA","Republican Party",""
"C70000112","AFL-CIO ","S4IA00129","ERNST, JONI K","S","IA","00","REP","20140924","8403","24N","DM","M","O","http://docquery.fec.gov/cgi-bin/fecimg/?14031311061","","F7","F76","F761024141061504","2111320141231344679","968468","2014","IOWA","Republican Party",""
"C70000112","AFL-CIO ","S4IA00129","ERNST, JONI K","S","IA","00","REP","20140924","110","24N","O","M","O","http://docquery.fec.gov/cgi-bin/fecimg/?14031311061","","F7","F76","F761024141061505","2111320141231344680","968468","2014","IOWA","Republican Party",""
"C70000112","AFL-CIO ","S4IA00129","ERNST, JONI K","S","IA","00","REP","20140924","63","24N","O","M","O","http://docquery.fec.gov/cgi-bin/fecimg/?14031311061","","F7","F76","F761024141061506","2111320141231344681","968468","2014","IOWA","Republican Party",""
"C70000112","AFL-CIO ","S2KY00012","MCCONNELL, MITCH","S","KY","00","REP","20140924","18661","24N","DM","M","O","http://docquery.fec.gov/cgi-bin/fecimg/?14031311061","","F7","F76","F761024141061508","2111320141231344683","968468","2014","KENTUCKY","Republican Party",""
"C70000112","AFL-CIO ","S2KY00012","MCCONNELL, MITCH","S","KY","00","REP","20140924","383","24N","O","M","O","http://docquery.fec.gov/cgi-bin/fecimg/?14031311061","","F7","F76","F761024141061509","2111320141231344684","968468","2014","KENTUCKY","Republican Party",""
"C70000112","AFL-CIO ","S4NC00162","TILLIS, THOM R","S","NC","00","REP","20140924","11","24N","O","M","O","http://docquery.fec.gov/cgi-bin/fecimg/?14031311061","","F7","F76","F761024141061511","2111320141231344686","968468","2014","NORTH CAROLINA","Republican Party",""
"C70000112","AFL-CIO ","S4IA00129","ERNST, JONI K","S","IA","00","REP","20140925","78","24N","O","M","O","http://docquery.fec.gov/cgi-bin/fecimg/?14031311061","","F7","F76","F761024141061515","2111320141231344690","968468","2014","IOWA","Republican Party",""
"C70000112","AFL-CIO ","S4IA00129","ERNST, JONI K","S","IA","00","REP","20140925","36","24N","O","M","O","http://docquery.fec.gov/cgi-bin/fecimg/?14031311062","","F7","F76","F761024141062516","2111320141231344691","968468","2014","IOWA","Republican Party",""
"C70000112","AFL-CIO ","S4CO00395","GARDNER, CORY","S","CO","00","REP","20141004","12","24N","O","M","O","http://docquery.fec.gov/cgi-bin/fecimg/?14031334897","","F7","F76","F76012715489740","2020820151238227920","987448","2014","COLORADO","Republican Party",""
"C70000112","AFL-CIO ","H4WV03070","JENKINS, EVAN H","H","WV","03","REP","20141004","210","24N","O","M","O","http://docquery.fec.gov/cgi-bin/fecimg/?14031334897","","F7","F76","F76012715489742","2020820151238227922","987448","2014","WEST VIRGINIA","Republican Party",""
"C70000112","AFL-CIO ","H4CA12055","KHANNA, ROHIT","H","CA","17","DEM","20141004","14","24N","O","M","O","http://docquery.fec.gov/cgi-bin/fecimg/?14031334897","","F7","F76","F76012715489743","2020820151238227923","987448","2014","CALIFORNIA","Democratic Party",""
"C70000112","AFL-CIO ","S2KY00012","MCCONNELL, MITCH","S","KY","00","REP","20141004","270","24N","O","M","O","http://docquery.fec.gov/cgi-bin/fecimg/?14031334897","","F7","F76","F76012715489747","2020820151238227927","987448","2014","KENTUCKY","Republican Party",""
"C70000112","AFL-CIO ","S4MI00363","LAND, TERRI LYNN","S","MI","00","REP","20141004","19","24N","TP","M","O","http://docquery.fec.gov/cgi-bin/fecimg/?14031334897","","F7","F76","F76012715489754","2020820151238227934","987448","2014","MICHIGAN","Republican Party",""
"C70000112","AFL-CIO ","S2KY00012","MCCONNELL, MITCH","S","KY","00","REP","20141005","675","24N","O","M","O","http://docquery.fec.gov/cgi-bin/fecimg/?14031334897","","F7","F76","F76012715489763","2020820151238227943","987448","2014","KENTUCKY","Republican Party",""
"C70000112","AFL-CIO ","S4MN00346","MCFADDEN, MICHAEL","S","MN","00","REP","20141005","585","24N","O","M","O","http://docquery.fec.gov/cgi-bin/fecimg/?14031334897","","F7","F76","F76012715489764","2020820151238227944","987448","2014","MINNESOTA","Republican Party",""
"C70000112","AFL-CIO ","S4NC00162","TILLIS, THOM R","S","NC","00","REP","20141005","11","24N","O","M","O","http://docquery.fec.gov/cgi-bin/fecimg/?14031334897","","F7","F76","F76012715489765","2020820151238227945","987448","2014","NORTH CAROLINA","Republican Party",""
"C70000112","AFL-CIO ","S4IA00129","ERNST, JONI K","S","IA","00","REP","20141006","8479","24N","DM","M","O","http://docquery.fec.gov/cgi-bin/fecimg/?14031334897","","F7","F76","F76012715489767","2020820151238227947","987448","2014","IOWA","Republican Party",""
"C70000112","AFL-CIO ","S4MI00363","LAND, TERRI LYNN","S","MI","00","REP","20141006","29691","24N","DM","M","O","http://docquery.fec.gov/cgi-bin/fecimg/?14031334897","","F7","F76","F76012715489768","2020820151238227948","987448","2014","MICHIGAN","Republican Party",""
"C70000112","AFL-CIO ","S2KY00012","MCCONNELL, MITCH","S","KY","00","REP","20141006","19205","24N","DM","M","O","http://docquery.fec.gov/cgi-bin/fecimg/?14031334897","","F7","F76","F76012715489769","2020820151238227949","987448","2014","KENTUCKY","Republican Party",""
"C70000112","AFL-CIO ","S4WV00159","CAPITO, SHELLEY MOORE","S","WV","00","REP","20141006","81","24N","O","M","O","http://docquery.fec.gov/cgi-bin/fecimg/?14031334897","","F7","F76","F76012715489771","2020820151238227951","987448","2014","WEST VIRGINIA","Republican Party",""
"C70000112","AFL-CIO ","S4IA00129","ERNST, JONI K","S","IA","00","REP","20141006","23","24N","O","M","O","http://docquery.fec.gov/cgi-bin/fecimg/?14031334897","","F7","F76","F76012715489773","2020820151238227953","987448","2014","IOWA","Republican Party",""
"C70000112","AFL-CIO ","S4IA00129","ERNST, JONI K","S","IA","00","REP","20141014","8","24N","O","M","O","http://docquery.fec.gov/cgi-bin/fecimg/?14031334902","","F7","F76","F760127154902252","2020820151238228132","987448","2014","IOWA","Republican Party",""
"C70000112","AFL-CIO ","S4CO00395","GARDNER, CORY","S","CO","00","REP","20141014","59","24N","O","M","O","http://docquery.fec.gov/cgi-bin/fecimg/?14031334902","","F7","F76","F760127154902254","2020820151238228134","987448","2014","COLORADO","Republican Party",""
"C70000112","AFL-CIO ","S2KY00012","MCCONNELL, MITCH","S","KY","00","REP","20141014","270","24N","O","M","O","http://docquery.fec.gov/cgi-bin/fecimg/?14031334902","","F7","F76","F760127154902257","2020820151238228137","987448","2014","KENTUCKY","Republican Party",""
"C70000112","AFL-CIO ","S4MI00363","LAND, TERRI LYNN","S","MI","00","REP","20141014","76","24N","TP","M","O","http://docquery.fec.gov/cgi-bin/fecimg/?14031334902","","F7","F76","F760127154902269","2020820151238228149","987448","2014","MICHIGAN","Republican Party",""
"C70000112","AFL-CIO ","S2KY00012","MCCONNELL, MITCH","S","KY","00","REP","20141014","379","24N","O","M","O","http://docquery.fec.gov/cgi-bin/fecimg/?14031334903","","F7","F76","F760127154903277","2020820151238228157","987448","2014","KENTUCKY","Republican Party",""
"C70000112","AFL-CIO ","S4NH00120","BROWN, SCOTT","S","NH","00","REP","20141015","1080","24N","O","M","O","http://docquery.fec.gov/cgi-bin/fecimg/?14031334903","","F7","F76","F760127154903281","2020820151238228161","987448","2014","NEW HAMPSHIRE","Republican Party",""
"C70000112","AFL-CIO ","S4NC00162","TILLIS, THOM R","S","NC","00","REP","20141010","11","24N","O","M","O","http://docquery.fec.gov/cgi-bin/fecimg/?14031334900","","F7","F76","F760127154900168","2020820151238228048","987448","2014","NORTH CAROLINA","Republican Party",""
"C70000112","AFL-CIO ","H4MI07103","WALBERG, TIMOTHY L HON.","H","MI","07","REP","20141010","45","24N","O","M","O","http://docquery.fec.gov/cgi-bin/fecimg/?14031334900","","F7","F76","F760127154900171","2020820151238228051","987448","2014","MICHIGAN","Republican Party",""
"C70000112","AFL-CIO ","S4MI00363","LAND, TERRI LYNN","S","MI","00","REP","20141010","75","24N","TP","M","O","http://docquery.fec.gov/cgi-bin/fecimg/?14031334900","","F7","F76","F760127154900173","2020820151238228053","987448","2014","MICHIGAN","Republican Party",""
"C70000112","AFL-CIO ","S4IA00129","ERNST, JONI K","S","IA","00","REP","20141011","30","24N","O","M","O","http://docquery.fec.gov/cgi-bin/fecimg/?14031334900","","F7","F76","F760127154900179","2020820151238228059","987448","2014","IOWA","Republican Party",""
"C70000112","AFL-CIO ","S2KY00012","MCCONNELL, MITCH","S","KY","00","REP","20140822","25608","24N","DM","M","O","http://docquery.fec.gov/cgi-bin/fecimg/?14031311053","","F7","F76","F761024141053149","2111320141231344324","968468","2014","KENTUCKY","Republican Party",""
"C70000112","AFL-CIO ","S2KY00012","MCCONNELL, MITCH","S","KY","00","REP","20140824","23","24N","O","M","O","http://docquery.fec.gov/cgi-bin/fecimg/?14031311053","","F7","F76","F761024141053156","2111320141231344331","968468","2014","KENTUCKY","Republican Party",""
"C70000112","AFL-CIO ","S4MI00363","LAND, TERRI LYNN","S","MI","00","REP","20140825","8","24N","O","M","O","http://docquery.fec.gov/cgi-bin/fecimg/?14031311053","","F7","F76","F761024141053162","2111320141231344337","968468","2014","MICHIGAN","Republican Party",""
"C70000112","AFL-CIO ","S4IA00129","ERNST, JONI K","S","IA","00","REP","20140929","82","24N","O","M","O","http://docquery.fec.gov/cgi-bin/fecimg/?14031311063","","F7","F76","F761024141063572","2111320141231344747","968468","2014","IOWA","Republican Party",""
"C70000112","AFL-CIO ","S4IA00129","ERNST, JONI K","S","IA","00","REP","20140929","110","24N","O","M","O","http://docquery.fec.gov/cgi-bin/fecimg/?14031311063","","F7","F76","F761024141063573","2111320141231344748","968468","2014","IOWA","Republican Party",""
"C70000112","AFL-CIO ","S4CO00395","GARDNER, CORY","S","CO","00","REP","20140929","99","24N","O","M","O","http://docquery.fec.gov/cgi-bin/fecimg/?14031311063","","F7","F76","F761024141063575","2111320141231344750","968468","2014","COLORADO","Republican Party",""
"C70000112","AFL-CIO ","S4MI00363","LAND, TERRI LYNN","S","MI","00","REP","20140929","16","24N","O","M","O","http://docquery.fec.gov/cgi-bin/fecimg/?14031311063","","F7","F76","F761024141063576","2111320141231344751","968468","2014","MICHIGAN","Republican Party",""
"C70000112","AFL-CIO ","S4MI00363","LAND, TERRI LYNN","S","MI","00","REP","20140929","40034","24N","DM","M","O","http://docquery.fec.gov/cgi-bin/fecimg/?14031311063","","F7","F76","F761024141063577","2111320141231344752","968468","2014","MICHIGAN","Republican Party",""
"C70000112","AFL-CIO ","S2KY00012","MCCONNELL, MITCH","S","KY","00","REP","20140929","191","24N","O","M","O","http://docquery.fec.gov/cgi-bin/fecimg/?14031311063","","F7","F76","F761024141063579","2111320141231344754","968468","2014","KENTUCKY","Republican Party",""
"C70000112","AFL-CIO ","H4MI07103","WALBERG, TIMOTHY L HON.","H","MI","07","REP","20141012","900","24N","O","M","O","http://docquery.fec.gov/cgi-bin/fecimg/?14031334901","","F7","F76","F760127154901209","2020820151238228089","987448","2014","MICHIGAN","Republican Party",""
"C70000112","AFL-CIO ","S4WV00159","CAPITO, SHELLEY MOORE","S","WV","00","REP","20141013","90","24N","O","M","O","http://docquery.fec.gov/cgi-bin/fecimg/?14031334901","","F7","F76","F760127154901215","2020820151238228095","987448","2014","WEST VIRGINIA","Republican Party",""
"C70000112","AFL-CIO ","S4IA00129","ERNST, JONI K","S","IA","00","REP","20141013","150","24N","O","M","O","http://docquery.fec.gov/cgi-bin/fecimg/?14031334901","","F7","F76","F760127154901216","2020820151238228096","987448","2014","IOWA","Republican Party",""
"C70000112","AFL-CIO ","S4NC00162","TILLIS, THOM R","S","NC","00","REP","20141012","23","24N","O","M","O","http://docquery.fec.gov/cgi-bin/fecimg/?14031334901","","F7","F76","F760127154901207","2020820151238228087","987448","2014","NORTH CAROLINA","Republican Party",""
"C70000112","AFL-CIO ","S4CO00395","GARDNER, CORY","S","CO","00","REP","20141013","92","24N","O","M","O","http://docquery.fec.gov/cgi-bin/fecimg/?14031334901","","F7","F76","F760127154901219","2020820151238228099","987448","2014","COLORADO","Republican Party",""
"C70000112","AFL-CIO ","H0CT05150","GREENBERG, MARK","H","CT","05","REP","20141013","135","24N","O","M","O","http://docquery.fec.gov/cgi-bin/fecimg/?14031334901","","F7","F76","F760127154901220","2020820151238228100","987448","2014","CONNECTICUT","Republican Party",""
"C70000112","AFL-CIO ","H4CA31071","CHABOT, PAUL R DR.","H","CA","31","REP","20140813","9","24N","O","M","O","http://docquery.fec.gov/cgi-bin/fecimg/?14031311051","","F7","F76","F76102414105158","2111320141231344233","968468","2014","CALIFORNIA","Republican Party",""
"C70000112","AFL-CIO ","H4CA52051","DEMAIO, CARL","H","CA","52","REP","20140813","18","24N","O","M","O","http://docquery.fec.gov/cgi-bin/fecimg/?14031311051","","F7","F76","F76102414105160","2111320141231344235","968468","2014","CALIFORNIA","Republican Party",""
"C70000112","AFL-CIO ","H0CA19173","DENHAM, JEFF","H","CA","10","REP","20140813","9","24N","O","M","O","http://docquery.fec.gov/cgi-bin/fecimg/?14031311051","","F7","F76","F76102414105161","2111320141231344236","968468","2014","CALIFORNIA","Republican Party",""
"C70000112","AFL-CIO ","H4CA26147","GORELL, JEFF","H","CA","26","REP","20140813","9","24N","O","M","O","http://docquery.fec.gov/cgi-bin/fecimg/?14031311051","","F7","F76","F76102414105165","2111320141231344240","968468","2014","CALIFORNIA","Republican Party",""
"C70000112","AFL-CIO ","H4CA12055","KHANNA, ROHIT","H","CA","17","DEM","20140813","9","24N","O","M","O","http://docquery.fec.gov/cgi-bin/fecimg/?14031311051","","F7","F76","F76102414105168","2111320141231344243","968468","2014","CALIFORNIA","Democratic Party",""
"C70000112","AFL-CIO ","H4CA36120","NESTANDE, BRIAN","H","CA","36","REP","20140813","9","24N","O","M","O","http://docquery.fec.gov/cgi-bin/fecimg/?14031311051","","F7","F76","F76102414105171","2111320141231344246","968468","2014","CALIFORNIA","Republican Party",""
"C70000112","AFL-CIO ","H8CA03105","OSE, DOUG","H","CA","07","REP","20140813","9","24N","O","M","O","http://docquery.fec.gov/cgi-bin/fecimg/?14031311051","","F7","F76","F76102414105172","2111320141231344247","968468","2014","CALIFORNIA","Republican Party",""
"C70000112","AFL-CIO ","S6KS00080","ROBERTS, PAT","S","KS","00","REP","20141021","7136.04","24N","DM","M","O","http://docquery.fec.gov/cgi-bin/fecimg/?15031382475","","F7","F76","F760320152475182","2032620151240991401","999112","2014","KANSAS","Republican Party",""
"C70000112","AFL-CIO ","H4MI08135","BISHOP, MIKE","H","MI","08","REP","20141102","60","24N","O","M","O","http://docquery.fec.gov/cgi-bin/fecimg/?15031382480","","F7","F76","F760320152480532","2032620151240991751","999112","2014","MICHIGAN","Republican Party",""
"C70000112","AFL-CIO ","S2KY00012","MCCONNELL, MITCH","S","KY","00","REP","20141102","480","24N","O","M","O","http://docquery.fec.gov/cgi-bin/fecimg/?15031382480","","F7","F76","F760320152480537","2032620151240991756","999112","2014","KENTUCKY","Republican Party",""
"C70000112","AFL-CIO ","H4MI07103","WALBERG, TIMOTHY L HON.","H","MI","07","REP","20141102","60","24N","O","M","O","http://docquery.fec.gov/cgi-bin/fecimg/?15031382480","","F7","F76","F760320152480542","2032620151240991761","999112","2014","MICHIGAN","Republican Party",""
"C70000112","AFL-CIO ","S4MI00363","LAND, TERRI LYNN","S","MI","00","REP","20141102","169.49","24N","TP","M","O","http://docquery.fec.gov/cgi-bin/fecimg/?15031382480","","F7","F76","F760320152480546","2032620151240991765","999112","2014","MICHIGAN","Republican Party",""
"C70000112","AFL-CIO ","S4NC00162","TILLIS, THOM R","S","NC","00","REP","20140922","54","24N","O","M","O","http://docquery.fec.gov/cgi-bin/fecimg/?14031311061","","F7","F76","F761024141061473","2111320141231344648","968468","2014","NORTH CAROLINA","Republican Party",""
"C70000112","AFL-CIO ","H4PA08074","FITZPATRICK, MICHAEL G.","H","PA","08","REP","20140923","23","24N","O","M","O","http://docquery.fec.gov/cgi-bin/fecimg/?14031311061","","F7","F76","F761024141061480","2111320141231344655","968468","2014","PENNSYLVANIA","Republican Party",""
