CANDIDATE_ID,CANDIDATE_NAME,CANDIDATE_OFFICE,CANDIDATE_STATE,CANDIDATE_DISTRICT,COMMITTEE_ID,COMMITTEE_NAME,SB_IMAGE_NUM,PAYEE_NAME,PAYEE_STREET,PAYEE_CITY,PAYEE_STATE,DISBURSEMENT_DESCRIPTION,DISBURSEMENT_DATE,COMMUNICATION_DATE,PUBLIC_DISBURSEMENT_DATE,REPORTED_DISBURSEMENT_AMOUNT,NUMBER_OF_CANDIDATES,CALCULATED_CANDIDATE_SHARE
"H6IA01098","BRALEY, BRUCE L","H","IA","01","C30001028","AMERICAN FUTURE FUND","11930475021","MENTZER MEDIA SERVICES","600 FAIRMOUNT AVE STE 306","TOWSON","MD","TV AD PLACEMENT (ADJOURN)","19-OCT-10","08-OCT-10","08-OCT-10","62535.33","1","62535.33"
"H0NY13066","ALLEGRETTI, MICHAEL A","H","NY","13","C30001028","AMERICAN FUTURE FUND","10931244196","MENTZER MEDIA SERVICES INC","100 FAIRMONT AVE","TOWSON","MD","MEDIA PLACEMENT & ADVERTISING TV ADVERTI","08-SEP-10","08-SEP-10","08-SEP-10","34676","1","34676"
"H0NY13066","ALLEGRETTI, MICHAEL A","H","NY","13","C30001028","AMERICAN FUTURE FUND","10931244196","MCCARTHY MARCUS HENNINGS LTD","1850 M ST. NW","WASHINGTON","DC","MEDIA PRODUCTION OF TV ADVERTISEMENT 'NY","08-SEP-10","08-SEP-10","08-SEP-10","12500","1","12500"
"H6IA01098","BRALEY, BRUCE L","H","IA","01","C30001028","AMERICAN FUTURE FUND","10931346958","MENTZER MEDIA SERVICES INC","600 FAIRMOUNT AVE STE 306","TOWSON","MD","RADIO AD PLACEMENT","23-SEP-10","24-SEP-10","24-SEP-10","36894","1","36894"
"H6IA01098","BRALEY, BRUCE L","H","IA","01","C30001028","AMERICAN FUTURE FUND","10931346958","MCCARTHY MARCUS HENNINGS","1850 M STREET NW SUITE 235","WASHINGTON","DC","RADIO AD PRODUCTION","24-SEP-10","24-SEP-10","24-SEP-10","2700","1","2700"
"H8OH16058","BOCCIERI, JOHN A","H","OH","16","C30001788","AMERICAN HOSPITAL ASSOCIATION","12971112630","GMMB","1010 WISCONSIN AVENUE NW","WASHINGTON","DC","TV ADVERTISING & PRODUCTION OF NOTES","31-MAR-10","05-APR-10","05-APR-10","87937.64","1","87937.64"
"H8IN09032","HILL, BARON PAUL","H","IN","09","C30001788","AMERICAN HOSPITAL ASSOCIATION","12971112630","GMMB","1010 WISCONSIN AVENUE NW","WASHINGTON","DC","TV ADVERTISING & PRODUCTION OF NOTES","31-MAR-10","05-APR-10","05-APR-10","121312.78","1","121312.78"
"H6PA04110","ALTMIRE, JASON","H","PA","04","C30001788","AMERICAN HOSPITAL ASSOCIATION","10931577827","GMMB INC.","1010 WISCONSIN AVENUE NW","WASHINGTON","DC","TV ADVERTISING & PRODUCTION","15-OCT-10","19-OCT-10","19-OCT-10","116000","1","116000"
"H2VA09010","BOUCHER, FREDERICK C","H","VA","09","C30001788","AMERICAN HOSPITAL ASSOCIATION","10931577827","GMMB INC.","1010 WISCONSIN AVENUE NW","WASHINGTON","DC","TV ADVERTISING & PRODUCTION","15-OCT-10","19-OCT-10","19-OCT-10","112000","1","112000"
"H6NY25125","MAFFEI, DANIEL BENJAMIN MR.","H","NY","25","C30001788","AMERICAN HOSPITAL ASSOCIATION","10931577828","GMMB INC.","1010 WISCONSIN AVENUE NW","WASHINGTON","DC","TV ADVERTISING & PRODUCTION","15-OCT-10","19-OCT-10","19-OCT-10","87000","1","87000"
"H0AR04038","ROSS, MICHAEL AVERY","H","AR","04","C30001788","AMERICAN HOSPITAL ASSOCIATION","10931577828","GMMB INC.","1010 WISCONSIN AVENUE NW","WASHINGTON","DC","TV ADVERTISING & PRODUCTION","15-OCT-10","19-OCT-10","19-OCT-10","118000","1","118000"
"H6OH18157","SPACE, ZACHARY T","H","OH","18","C30001788","AMERICAN HOSPITAL ASSOCIATION","10931577829","GMMB INC.","1010 WISCONSIN AVENUE NW","WASHINGTON","DC","TV ADVERTISING & PRODUCTION","15-OCT-10","19-OCT-10","19-OCT-10","152000","1","152000"
